article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W4412799782,Chickpea (Cicer arietinum L.) battling against heat stress: plant breeding and genomics advances,2025-07-31,2025,review,Collaborator,Kadambot H. M. Siddique,129,861,last,True,11,Plant Molecular Biology,Springer Science+Business Media,False,closed,Genetic and Environmental Crop Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Heat stress', 'Genomics', 'Biotechnology', 'Botany']","['Biology', 'Heat stress', 'Genomics', 'Biotechnology', 'Botany', 'Plant breeding', 'Agronomy', 'Genome', 'Genetics', 'Gene']",['Zero hunger'],2,91.0,99.0,0.92214528,120,,,,,,1.0,1.0,,,33875
https://openalex.org/W4399890698,Explicit Consideration of Plant Xylem Hydraulic Transport Improves the Simulation of Crop Response to Atmospheric Dryness in the U.S. Corn Belt,2024-06-01,2024,article,Target_author,Kaiyu,69,156,middle,True,5,Water Resources Research,Wiley,True,gold,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Vapour Pressure Deficit', 'Transpiration', 'Xylem', 'Environmental science', 'Water content']","['Vapour Pressure Deficit', 'Transpiration', 'Xylem', 'Environmental science', 'Water content', 'Soil water', 'Dryness', 'Hydraulic conductivity', 'Stomatal conductance', 'Agronomy', 'Photosynthesis', 'Soil science', 'Horticulture', 'Botany', 'Biology', 'Engineering']",[],2,90.0,95.0,0.64856719,60,,,,,,1.0,1.0,,,10366
https://openalex.org/W4414087137,Historical changes in maize light extinction coefficient and light capture due to breeding and plant density,2025-09-01,2025,article,Target_author,Archontoulis,53,121,last,True,5,Agronomy Journal,Wiley,True,hybrid,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Interception', 'Canopy', 'Agronomy', 'Sowing', 'Environmental science']","['Interception', 'Canopy', 'Sowing', 'Crop', 'Hybrid', 'Molar absorptivity', 'Plant canopy']",[],2,91.0,98.0,0.92605346,44,,,,,,1.0,1.0,,,5321
https://openalex.org/W4410763211,Embracing large language model (LLM) technologies in hydrology research,2025-05-27,2025,article,Target_author,Kaiyu,69,156,last,True,9,Environmental Research Water,,True,diamond,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,"['Hydrology (agriculture)', 'Environmental science', 'Computer science', 'Geology', 'Geotechnical engineering']","['Hydrology (agriculture)', 'Environmental science', 'Computer science', 'Geology', 'Geotechnical engineering']",['Quality Education'],2,98.0,99.0,0.94755943,142,,,,,,2.0,,,,10366
https://openalex.org/W4408925666,"Soil Organic Matter and Biochar Effects on Soil Water: Measurements, Pedotransfer Functions and <scp>APSIM</scp> Simulations",2025-03-01,2025,article,Target_author,Archontoulis,53,121,middle,True,3,European Journal of Soil Science,Wiley,True,hybrid,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Pedotransfer function', 'Biochar', 'Environmental science', 'Soil science', 'Soil water']","['Pedotransfer function', 'Biochar', 'Environmental science', 'Soil science', 'Soil water', 'Organic matter', 'Bulk density', 'Soil organic matter', 'Hydrology (agriculture)', 'Agronomy', 'Chemistry', 'Hydraulic conductivity', 'Geotechnical engineering', 'Geology', 'Pyrolysis']",[],2,98.0,99.0,0.86324064,62,,,,,,2.0,,,,5321
https://openalex.org/W4412799782,Chickpea (Cicer arietinum L.) battling against heat stress: plant breeding and genomics advances,2025-07-31,2025,review,Target_author,Vara Prasad,93,358,middle,True,11,Plant Molecular Biology,Springer Science+Business Media,False,closed,Genetic and Environmental Crop Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Heat stress', 'Genomics', 'Biotechnology', 'Botany']","['Biology', 'Heat stress', 'Genomics', 'Biotechnology', 'Botany', 'Plant breeding', 'Agronomy', 'Genome', 'Genetics', 'Gene']",['Zero hunger'],2,91.0,99.0,0.92214528,120,,,,,,1.0,1.0,,,13316
https://openalex.org/W4415096978,Metabolomic and lipidomic changes in heat-stressed chickpea seeds,2025-10-13,2025,article,Target_author,Vara Prasad,93,358,last,True,5,Frontiers in Plant Science,Frontiers Media,True,gold,Agricultural pest management studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Lipidomics', 'Metabolomics', 'Phosphatidic acid', 'Biochemistry', 'Phosphatidylethanolamine']","['Lipidomics', 'Metabolomics', 'Phosphatidic acid', 'Phosphatidylethanolamine', 'Metabolome', 'Glyoxylate cycle', 'Heat shock', 'Metabolic pathway', 'Lipid metabolism']",[],2,98.0,99.0,0.92681565,81,,,,,,2.0,,,,13316
https://openalex.org/W4412799782,Chickpea (Cicer arietinum L.) battling against heat stress: plant breeding and genomics advances,2025-07-31,2025,review,Collaborator,Uday Chand Jha,28,70,first,True,11,Plant Molecular Biology,Springer Science+Business Media,False,closed,Genetic and Environmental Crop Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Heat stress', 'Genomics', 'Biotechnology', 'Botany']","['Biology', 'Heat stress', 'Genomics', 'Biotechnology', 'Botany', 'Plant breeding', 'Agronomy', 'Genome', 'Genetics', 'Gene']",['Zero hunger'],2,91.0,99.0,0.92214528,120,,,,,,1.0,1.0,,,2741
https://openalex.org/W4415096978,Metabolomic and lipidomic changes in heat-stressed chickpea seeds,2025-10-13,2025,article,Collaborator,Uday Chand Jha,28,70,first,True,5,Frontiers in Plant Science,Frontiers Media,True,gold,Agricultural pest management studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Lipidomics', 'Metabolomics', 'Phosphatidic acid', 'Biochemistry', 'Phosphatidylethanolamine']","['Lipidomics', 'Metabolomics', 'Phosphatidic acid', 'Phosphatidylethanolamine', 'Metabolome', 'Glyoxylate cycle', 'Heat shock', 'Metabolic pathway', 'Lipid metabolism']",[],2,98.0,99.0,0.92681565,81,,,,,,2.0,,,,2741
https://openalex.org/W4403670039,Climate-adaptative management strategies for soybean production under ENSO scenarios in Southern Brazil: An in-silico analysis of crop failure risk,2024-10-24,2024,article,Target_author,Ciampitti,58,220,last,True,10,Agricultural Systems,Elsevier BV,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['El Niño Southern Oscillation', 'Production (economics)', 'Environmental science', 'Climatology', 'Crop production']","['El Niño Southern Oscillation', 'Production (economics)', 'Environmental science', 'Climatology', 'Crop production', 'Biology', 'Economics', 'Geology', 'Ecology', 'Agriculture']",['Climate action'],2,95.0,96.0,0.88525691,73,,,,,,2.0,,,,7587
https://openalex.org/W4410763211,Embracing large language model (LLM) technologies in hydrology research,2025-05-27,2025,article,Target_author,Peng,40,71,middle,True,9,Environmental Research Water,,True,diamond,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,"['Hydrology (agriculture)', 'Environmental science', 'Computer science', 'Geology', 'Geotechnical engineering']","['Hydrology (agriculture)', 'Environmental science', 'Computer science', 'Geology', 'Geotechnical engineering']",['Quality Education'],2,98.0,99.0,0.94755943,142,,,,,,2.0,,,,4980
https://openalex.org/W4395020840,Accurate measurement of field size is essential for analysis of smallholder survey data,2024-04-22,2024,article,Target_author,Grassini,56,106,last,True,10,Field Crops Research,Elsevier BV,True,hybrid,Rangeland and Wildlife Management,Ecology,Environmental Science,Physical Sciences,"['Field (mathematics)', 'Field survey', 'Statistics', 'Agricultural engineering', 'Environmental science']","['Field (mathematics)', 'Field survey', 'Statistics', 'Agricultural engineering', 'Environmental science', 'Computer science', 'Mathematics', 'Geography', 'Cartography', 'Engineering']",['Zero hunger'],2,95.0,96.0,0.75190335,41,,,,,,2.0,,,,3982
https://openalex.org/W4408189883,Advances in indicators for defining cold levels within tunnels: Current state and future perspectives,2025-03-06,2025,article,Collaborator,Sheng Wang,40,114,middle,True,6,Cold Regions Science and Technology,Elsevier BV,False,closed,Smart Materials for Construction,Pollution,Environmental Science,Physical Sciences,"['Current (fluid)', 'State (computer science)', 'Environmental science', 'Engineering', 'Forensic engineering']","['Current (fluid)', 'State (computer science)', 'Environmental science', 'Engineering', 'Forensic engineering', 'Geology', 'Computer science', 'Oceanography']",['Climate action'],2,95.0,96.0,0.73187502,83,,,,,,,2.0,,,3927
https://openalex.org/W4400575035,Multi-model ensembles for regional and national wheat yield forecasts in Argentina,2024-07-12,2024,article,Collaborator,Senthold Asseng,84,230,last,True,4,Environmental Research Letters,IOP Publishing,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Mean squared error', 'Precipitation', 'Yield (engineering)', 'Initialization', 'Environmental science']","['Mean squared error', 'Precipitation', 'Yield (engineering)', 'Initialization', 'Environmental science', 'Climatology', 'Estimation', 'Benchmark (surveying)', 'Dry season', 'Statistics', 'Atmospheric research', 'Growing season', 'Meteorology', 'Mathematics', 'Geography', 'Computer science', 'Cartography', 'Agronomy', 'Geology']",['Climate action'],2,91.0,99.0,0.87531981,51,,,,,1.0,1.0,,,,7503
https://openalex.org/W4406930261,Using the CROPGRO-Perennial Forage Model to simulate the effect of asymbiotic nitrogen fixation on the growth of brachiariagrass,2025-01-29,2025,article,Collaborator,Kenneth J. Boote,89,343,middle,True,7,Field Crops Research,Elsevier BV,False,closed,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Perennial plant', 'Forage', 'Nitrogen fixation', 'Agronomy', 'Nitrogen']","['Perennial plant', 'Forage', 'Nitrogen fixation', 'Agronomy', 'Nitrogen', 'Fixation (population genetics)', 'Biology', 'Growth model', 'Mathematics', 'Chemistry', 'Biochemistry']",['Zero hunger'],2,91.0,99.0,0.86189211,52,,,,,,1.0,1.0,,,3971
https://openalex.org/W4391326056,Overview of the special issue on oil palm sustainable intensification,2024-01-29,2024,article,Target_author,Grassini,56,106,first,True,2,Agricultural Systems,Elsevier BV,True,green,Oil Palm Production and Sustainability,Ecology,Environmental Science,Physical Sciences,"['Palm oil', 'Palm', 'Environmental science', 'Computer science', 'Agroforestry']","['Palm oil', 'Palm', 'Environmental science', 'Computer science', 'Agroforestry', 'Physics']",['Responsible consumption and production'],2,95.0,96.0,0.74166884,30,,,,,,2.0,,,,3982
https://openalex.org/W4409769523,"A Unified Framework to Reconcile Different Approaches of Modeling Transpiration Response to Water Stress: Plant Hydraulics, Supply Demand Balance, and Empirical Soil Water Stress Function",2025-04-01,2025,article,Target_author,Peng,40,71,middle,True,15,Journal of Advances in Modeling Earth Systems,Wiley,True,gold,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Transpiration', 'Hydraulics', 'Water balance', 'Environmental science', 'Water stress']","['Transpiration', 'Hydraulics', 'Water balance', 'Environmental science', 'Water stress', 'Balance (ability)', 'Function (biology)', 'Material balance', 'Hydrology (agriculture)', 'Geotechnical engineering', 'Geology', 'Chemistry', 'Process engineering', 'Engineering', 'Agronomy']",[],1,91.0,95.0,0.74134459,87,,,,,,,1.0,,,4980
https://openalex.org/W4417220082,Local Off‐Grid Weather Forecasting With Multi‐Modal Earth Observation Data,2025-12-01,2025,article,Collaborator,Sherrie Wang,18,24,last,True,11,Journal of Advances in Modeling Earth Systems,Wiley,True,gold,Meteorological Phenomena and Simulations,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,"['Downscaling', 'Numerical weather prediction', 'Meteorology', 'Weather forecasting', 'Data assimilation']","['Downscaling', 'Numerical weather prediction', 'Weather forecasting', 'Data assimilation', 'Weather Research and Forecasting Model', 'Global Forecast System', 'North American Mesoscale Model', 'Model output statistics', 'Range (aeronautics)']",[],1,97.0,99.0,0.86086604,20,,,,,,1.0,,,,1688
https://openalex.org/W4395010901,<scp><i>IL36RN</i></scp> mutations in Chinese patients with acute generalized exanthematous pustulosis,2024-04-22,2024,letter,Collaborator,Sheng Wang,40,114,last,True,3,International Journal of Dermatology,Wiley,False,closed,Drug-Induced Adverse Reactions,Pharmacology,Medicine,Health Sciences,"['China', 'Pustulosis', 'Medicine', 'Dermatology', 'Family medicine']","['China', 'Pustulosis', 'Medicine', 'Dermatology', 'Family medicine', 'Traditional medicine', 'Library science', 'Geography', 'Internal medicine', 'Archaeology']",[],1,91.0,95.0,0.64789813,5,,,,,,1.0,,,,3927
https://openalex.org/W4413426221,Influence of elevated temperature on the nutritional profile of Chickpea (Cicer arietinum L.) Seeds,2025-08-22,2025,article,Target_author,Ciampitti,58,220,middle,True,8,PLoS ONE,Public Library of Science,True,gold,Plant Micronutrient Interactions and Effects,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Agronomy', 'Horticulture']","['Biology', 'Agronomy', 'Horticulture']",[],1,97.0,99.0,0.87666396,61,,,,,,1.0,,,,7587
https://openalex.org/W4416531502,Impact of vertical and seasonal variation in leaf traits on simulating soybean canopy photosynthesis via 1D and 3D modeling,2025-11-22,2025,article,Collaborator,Sheng Wang,40,114,middle,True,7,Agricultural and Forest Meteorology,Elsevier BV,True,hybrid,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Canopy', 'Atmospheric sciences', 'Seasonality', 'Environmental science', 'Photosynthesis']","['Canopy', 'Seasonality', 'Photosynthesis', 'Growing season', 'Photosynthetic capacity', 'Carbon cycle', 'Variation (astronomy)', 'Productivity']",[],1,91.0,95.0,0.81718444,82,,,,,,,1.0,,,3927
https://openalex.org/W4400208388,Optimal Plant Density Is Key for Maximizing Maize Yield in Calcareous Soil of the South Pannonian Basin,2024-06-29,2024,article,Collaborator,Ivica Djalović,25,51,first,True,6,Plants,Multidisciplinary Digital Publishing Institute,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Calcareous', 'Yield (engineering)', 'Key (lock)', 'Agronomy', 'Calcareous soils']","['Calcareous', 'Yield (engineering)', 'Key (lock)', 'Agronomy', 'Calcareous soils', 'Plant density', 'Structural basin', 'Environmental science', 'Geology', 'Mathematics', 'Soil science', 'Biology', 'Ecology', 'Geomorphology', 'Sowing', 'Physics', 'Paleontology']",['Zero hunger'],1,90.0,94.0,0.68089234,44,,,,,,,1.0,,,1640
https://openalex.org/W4413426221,Influence of elevated temperature on the nutritional profile of Chickpea (Cicer arietinum L.) Seeds,2025-08-22,2025,article,Collaborator,Kadambot H. M. Siddique,129,861,middle,True,8,PLoS ONE,Public Library of Science,True,gold,Plant Micronutrient Interactions and Effects,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Agronomy', 'Horticulture']","['Biology', 'Agronomy', 'Horticulture']",[],1,97.0,99.0,0.87666396,61,,,,,,1.0,,,,33875
https://openalex.org/W4414799892,Precrop payoffs: causal machine learning reveals large but variable yield benefits of crop rotation in major breadbaskets,2025-10-03,2025,article,Target_author,Lobell,112,269,last,True,3,Environmental Research Letters,IOP Publishing,True,gold,Agricultural Economics and Policy,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,"['Cropping', 'Crop rotation', 'Leverage (statistics)', 'Crop yield', 'Crop']","['Cropping', 'Crop rotation', 'Leverage (statistics)', 'Crop yield', 'Crop', 'Variable (mathematics)', 'Agriculture']",[],1,91.0,95.0,0.95118773,56,,,,,,,1.0,,,8530
https://openalex.org/W4390971118,Rules get in the way of farmer cooperation: How Digital Agriculture could change the nature of the game in the Food-Energy-Water-Climate Nexus,2024-01-18,2024,article,Target_author,Basso,70,193,last,True,3,PLOS Sustainability and Transformation,Public Library of Science,True,gold,Water-Energy-Food Nexus Studies,Water Science and Technology,Environmental Science,Physical Sciences,"['Nexus (standard)', 'Agriculture', 'Climate change', 'Natural resource economics', 'Energy (signal processing)']","['Nexus (standard)', 'Agriculture', 'Climate change', 'Natural resource economics', 'Energy (signal processing)', 'Business', 'Food energy', 'Environmental economics', 'Environmental science', 'Economics', 'Geography', 'Computer science', 'Ecology', 'Mathematics', 'Chemistry']","['Climate action', 'Zero hunger']",1,90.0,94.0,0.49074925,12,,,,,,,1.0,,,5525
