article_id,publication_year,publication_date,journal_display_name,author_type,topic_subfield,topic_field,topic_domain,type,language,source_type,oa_status,primary_topic_score,authors_count,countries_distinct_count,institutions_distinct_count,locations_count,referenced_works_count,apc_list_value_usd,apc_paid_value_usd,citation_norm_percentile,total_citations,is_oa,any_repository_has_fulltext,primary_location_is_oa,source_is_oa,source_is_in_doaj,source_is_core,has_fulltext,queried_author_is_corresponding,is_in_top_1_percent,is_in_top_10_percent,n_keywords,keywords_score_mean,keywords_score_max,sdgs,funders_count,mesh_count,title_word_count,abstract_word_count,citations_first_2y,citations_first_3y,normalized_3y_cites_exact,citations_per_year_3y,citations_year_1_exact,citations_year_2_exact,citations_first_2y_exact,normalized_2y_cites_exact
W2899542509,2018,2018-11-10,Soil Biology and Biochemistry,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9994000196456908,5,2,5,4,67,4520.0,4520.0,0.97242577,67,1,1,1,0,0,1,1,0,0,1,12.0,0.5275209993124008,0.9758580923080444,0,9,0,11,213,6.0,19.0,6.333333333333333,6.333333333333333,3,15,18,18
W2807298932,2018,2018-06-01,Ecological Applications,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9991000294685364,5,1,5,6,51,3600.0,3600.0,0.93007379,49,1,1,1,0,0,1,1,0,0,1,16.0,0.47472202964127064,0.720866322517395,1,2,0,17,247,4.0,10.0,3.3333333333333335,3.3333333333333335,2,5,7,7
W2906771000,2019,2019-01-04,Environmental Research Letters,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9994000196456908,5,1,5,5,34,1901.0,1901.0,0.97821258,49,1,1,1,1,1,1,1,0,0,1,19.0,0.42403153369301244,0.842422604560852,1,6,0,15,286,11.0,21.0,7.0,7.0,5,6,11,11
W2886753370,2018,2018-08-10,Crop Science,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9976999759674072,4,1,4,1,47,1500.0,,0.94492382,48,0,0,0,0,0,1,0,0,0,1,10.0,0.5413918942213058,0.9050885438919067,1,3,0,16,242,3.0,6.0,2.0,2.0,2,3,5,5
W2926947163,2019,2019-04-01,Ecosystems,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9991000294685364,2,1,2,3,51,4390.0,4390.0,0.94745684,46,1,1,1,0,0,1,1,0,0,1,11.0,0.48589252070947125,0.8059396147727966,0,7,0,10,253,0.0,12.0,4.0,4.0,0,2,2,2
W3205894988,2021,2021-10-13,Scientific Reports,middle,Environmental Chemistry,Environmental Science,Physical Sciences,article,en,journal,gold,0.9998999834060668,4,1,4,8,66,2190.0,2190.0,0.92563131,43,1,1,1,1,1,1,1,0,0,1,23.0,0.38086083920105646,0.7506955862045288,1,7,0,17,220,8.0,17.0,5.666666666666667,5.666666666666667,6,8,14,14
W2792032460,2018,2018-02-22,Agricultural and Forest Meteorology,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9979000091552734,4,1,4,4,57,3750.0,3750.0,0.93417486,39,1,1,1,0,0,1,1,0,0,1,14.0,0.5048806199005672,0.8784825205802917,0,7,0,16,324,6.0,9.0,3.0,3.0,3,3,6,6
W2906569072,2018,2018-01-01,Vadose Zone Journal,middle,Civil and Structural Engineering,Engineering,Physical Sciences,article,en,journal,gold,0.9994999766349792,5,1,5,3,60,1750.0,1750.0,0.86347981,34,1,1,1,1,1,1,1,0,0,0,10.0,0.43364299535751344,0.713532567024231,1,3,0,19,304,2.0,5.0,1.6666666666666667,1.6666666666666667,1,1,2,2
W2985475101,2019,2019-11-07,Hydrological Processes,last,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9986000061035156,4,1,4,5,51,4740.0,4740.0,0.88536663,27,1,1,1,0,0,1,1,0,0,0,13.0,0.43337976474028367,0.8568150997161865,1,7,0,14,316,1.0,13.0,4.333333333333333,4.333333333333333,1,12,13,13
W3022956839,2020,2020-05-06,Landscape Ecology,middle,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,green,0.9997000098228456,10,4,10,3,103,4390.0,,0.82384791,25,1,1,0,0,0,1,1,0,0,0,15.0,0.47230099042256674,0.7544808387756348,0,5,0,14,0,5.0,11.0,3.6666666666666665,3.6666666666666665,2,6,8,8
W3031976173,2020,2020-05-26,Phytobiomes Journal,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998999834060668,3,1,3,3,80,1660.0,1660.0,0.93080581,23,1,1,1,1,1,1,0,0,0,1,17.0,0.4496050038758446,0.8887335062026978,1,3,0,13,248,6.0,9.0,3.0,3.0,4,2,6,6
W4385484027,2023,2023-08-02,Biology and Fertility of Soils,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9987999796867372,5,3,5,2,80,4390.0,4390.0,0.93662116,23,1,1,1,0,0,1,1,0,0,1,15.0,0.42523539264996846,0.8157148361206055,0,7,0,23,315,14.0,23.0,7.666666666666667,7.666666666666667,9,8,17,17
W3117972062,2020,2020-12-22,Nature Communications,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,letter,en,journal,gold,0.9940999746322632,7,4,7,8,5,4808.0,4808.0,0.8844867,21,1,1,1,1,1,1,1,0,0,0,10.0,0.32734250128269193,0.5170684456825256,1,1,0,20,0,13.0,14.0,4.666666666666667,4.666666666666667,11,1,12,12
W3184150716,2021,2021-07-27,Environmental Research Letters,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.997099995613098,8,1,8,5,36,1901.0,1901.0,0.93996049,21,1,1,1,1,1,1,1,0,0,1,14.0,0.4337521770170757,0.7761901617050171,1,8,0,16,251,6.0,10.0,3.3333333333333335,3.3333333333333335,4,3,7,7
W3101006606,2020,2020-11-12,Frontiers in Microbiology,last,Pollution,Environmental Science,Physical Sciences,article,en,journal,gold,0.9994000196456908,4,1,4,5,86,2950.0,2950.0,0.63657702,18,1,1,1,1,1,1,1,0,0,0,8.0,0.45874299854040146,0.7407212853431702,1,7,0,16,236,3.0,8.0,2.6666666666666665,2.6666666666666665,3,5,8,8
W3170484543,2021,2021-06-08,Agriculture Ecosystems & Environment,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9994999766349792,3,1,3,1,72,3690.0,,0.78649819,18,0,0,0,0,0,1,0,0,0,0,17.0,0.5040720122701982,0.950078010559082,0,0,0,18,0,6.0,9.0,3.0,3.0,2,6,8,8
W3213905105,2021,2021-11-01,Environmental Research Letters,last,Environmental Engineering,Environmental Science,Physical Sciences,article,en,journal,gold,0.9930999875068665,8,1,8,3,45,1901.0,1901.0,0.7431959,17,1,1,1,1,1,1,0,0,0,0,10.0,0.35990923941135405,0.6817145347595215,1,2,0,15,234,6.0,12.0,4.0,4.0,5,7,12,12
W4297842326,2022,2022-09-16,Agricultural and Forest Meteorology,middle,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.996999979019165,20,1,20,3,129,3750.0,3750.0,0.83567779,17,1,1,1,0,0,1,1,0,0,0,13.0,0.39093675980201137,0.8695749044418335,1,4,0,20,249,2.0,10.0,3.3333333333333335,3.3333333333333335,1,5,6,6
W4387142202,2023,2023-09-01,mLife,first,Environmental Chemistry,Environmental Science,Physical Sciences,review,en,journal,diamond,0.97979998588562,1,1,1,5,55,,,0.87385442,17,1,1,1,1,1,1,1,1,0,0,14.0,0.35605121723243166,0.6815192103385925,1,8,0,11,223,11.0,15.0,5.0,5.0,8,5,13,13
W3160223674,2021,2021-05-09,Soil Biology and Biochemistry,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9998000264167786,5,4,5,3,86,4520.0,,0.78600984,16,1,1,0,0,0,1,1,0,0,0,12.0,0.4303270950913429,0.8132377862930298,1,8,0,12,0,4.0,7.0,2.3333333333333335,2.3333333333333335,2,2,4,4
W4313585868,2023,2023-01-04,Frontiers in Plant Science,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9995999932289124,6,1,6,6,61,2950.0,2950.0,0.95477553,16,1,1,1,1,1,1,1,0,0,1,13.0,0.447977398450558,0.8985813856124878,1,7,0,15,355,5.0,16.0,5.333333333333333,5.333333333333333,1,3,4,4
W4386980393,2023,2023-09-23,GCB Bioenergy,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9986000061035156,3,1,3,5,60,2750.0,2750.0,0.95723544,16,1,1,1,1,1,1,1,0,0,1,15.0,0.5216197411219279,0.8904090523719788,1,3,0,10,358,11.0,16.0,5.333333333333333,5.333333333333333,6,7,13,13
W4400346616,2024,2024-07-05,Environmental Research Letters,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9865000247955322,8,2,8,3,52,1901.0,1901.0,0.97915032,16,1,1,1,1,1,1,0,0,0,1,8.0,0.45748700201511383,0.7632856369018555,0,4,0,11,278,14.0,16.0,5.333333333333333,5.333333333333333,10,6,16,16
W4400872529,2024,2024-07-22,Environmental Research Letters,last,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,gold,0.9995999932289124,8,4,8,5,59,1901.0,1901.0,0.94891234,16,1,1,1,1,1,1,1,0,0,1,15.0,0.4133685926596324,0.8514062166213989,0,9,0,8,243,13.0,16.0,5.333333333333333,5.333333333333333,9,7,16,16
W4403420176,2024,2024-10-15,Journal of Environmental Quality,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,hybrid,0.986299991607666,32,1,32,3,62,1350.0,1350.0,0.9556835,16,1,0,1,0,0,1,1,0,0,1,12.0,0.370291993021965,0.6086615324020386,1,1,0,12,237,15.0,16.0,5.333333333333333,5.333333333333333,11,3,14,14
W2990572166,2019,2019-11-20,BioEnergy Research,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,1.0,5,1,5,2,54,3590.0,,0.88195464,15,1,1,0,0,0,1,0,0,0,0,16.0,0.4699356481432915,0.9459673166275024,1,0,0,10,0,3.0,5.0,1.6666666666666667,1.6666666666666667,3,2,5,5
W3160365795,2021,2021-05-08,Soil Science Society of America Journal,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9995999932289124,2,2,2,3,54,1350.0,1350.0,0.76998561,14,1,1,1,0,0,1,1,0,0,0,18.0,0.4317691640721427,0.7854376435279846,1,0,0,18,264,3.0,7.0,2.3333333333333335,2.3333333333333335,2,3,5,5
W3214485377,2021,2021-11-10,Global Change Biology,middle,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.998199999332428,9,3,9,5,37,4120.0,4120.0,0.73941209,14,1,1,1,0,0,1,1,0,0,0,15.0,0.4426125983397166,0.8438365459442139,1,2,0,17,305,2.0,3.0,1.0,1.0,2,1,3,3
W4213111911,2022,2022-02-13,Land,last,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,gold,0.9988999962806702,8,2,8,5,83,2165.0,2165.0,0.78748499,14,1,1,1,1,1,1,1,0,0,0,16.0,0.48052852787077427,0.7194550037384033,0,5,0,14,201,4.0,10.0,3.3333333333333335,3.3333333333333335,0,4,4,4
W4403014857,2024,2024-10-02,Soil Biology and Biochemistry,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9998999834060668,6,2,6,2,135,4520.0,,0.97764872,14,1,1,0,0,0,1,0,0,0,1,12.0,0.353729248046875,0.9944196939468384,1,2,0,18,0,11.0,14.0,4.666666666666667,4.666666666666667,7,7,14,14
W3133530885,2021,2021-03-06,Agronomy Journal,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,1.0,6,2,6,1,11,1350.0,,0.74113187,12,0,0,0,0,0,1,0,0,0,0,11.0,0.48845620317892596,0.7594690322875977,1,0,0,15,208,2.0,4.0,1.3333333333333333,1.3333333333333333,0,3,3,3
W4385276957,2023,2023-07-26,Soil Science Society of America Journal,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9994999766349792,4,1,4,3,62,1350.0,1350.0,0.92615545,11,1,1,1,0,0,1,1,1,0,1,17.0,0.38367298070122213,0.8755390644073486,0,8,0,18,294,4.0,11.0,3.6666666666666665,3.6666666666666665,3,5,8,8
W4311647901,2022,2022-12-03,GCB Bioenergy,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9983000159263612,3,1,3,6,50,2750.0,2750.0,0.85893249,8,1,1,1,1,1,1,1,0,0,0,15.0,0.4721242368221283,0.8330156207084656,1,4,0,12,300,1.0,2.0,0.6666666666666666,0.6666666666666666,1,1,2,2
W4405745024,2024,2024-12-24,Environmental Research Letters,middle,Biomedical Engineering,Engineering,Physical Sciences,article,en,journal,gold,0.998199999332428,8,1,8,5,57,1901.0,1901.0,0.58737267,2,1,1,1,1,1,1,0,0,0,0,13.0,0.39529831592853254,0.9514337778091431,1,1,0,11,196,1.0,2.0,0.6666666666666666,0.6666666666666666,0,2,2,2
W2793657315,2018,2018-01-22,Hydrological Processes,last,Water Science and Technology,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9998999834060668,5,1,5,3,37,4740.0,4740.0,0.86431472,30,1,1,1,0,0,1,1,0,0,0,13.0,0.45838428689883304,0.8701639771461487,1,9,0,17,258,6.0,11.0,3.6666666666666665,3.6666666666666665,2,4,6,6
W2784517883,2018,2018-01-25,Journal of Environmental Quality,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9998000264167786,4,1,4,3,55,1350.0,1350.0,0.93695921,23,1,1,1,0,0,1,0,0,0,1,20.0,0.41152516156435015,0.776099681854248,1,0,0,11,242,5.0,10.0,3.3333333333333335,3.3333333333333335,4,2,6,6
W4401010491,2024,2024-07-26,Field Crops Research,middle,Ecology,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9990000128746032,11,1,11,1,93,3970.0,3970.0,0.94123777,9,1,0,1,0,0,1,0,0,0,1,9.0,0.42983612418174744,0.7851131558418274,1,0,0,12,372,9.0,9.0,3.0,3.0,4,4,8,8
W4387054868,2023,2023-01-01,Renewable Agriculture and Food Systems,last,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,article,en,journal,diamond,0.9962999820709229,3,1,3,1,31,,,0.93317935,7,1,0,1,1,1,1,1,0,0,1,18.0,0.38502220147185856,0.751175045967102,1,5,0,18,293,3.0,7.0,2.3333333333333335,2.3333333333333335,0,3,3,3
W4382049678,2023,2023-06-26,Agronomy Journal,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,1.0,4,1,4,3,42,1350.0,,0.83149629,5,1,1,1,0,0,1,1,0,0,0,15.0,0.5441423674424489,0.862865686416626,1,6,0,17,259,1.0,5.0,1.6666666666666667,1.6666666666666667,1,2,3,3
W4391401165,2024,2024-01-31,GCB Bioenergy,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998999834060668,4,1,4,3,42,2750.0,2750.0,0.8786679,5,1,1,1,1,1,1,1,0,0,0,20.0,0.44461015313863755,0.9603148698806763,1,8,0,17,169,4.0,5.0,1.6666666666666667,1.6666666666666667,1,2,3,3
W4403453988,2024,2024-10-16,Journal of Environmental Quality,first,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9775999784469604,21,1,21,2,37,1350.0,1350.0,0.90824185,5,1,0,1,0,0,1,1,1,0,1,17.0,0.459236683214412,0.6727449893951416,1,6,0,10,255,4.0,5.0,1.6666666666666667,1.6666666666666667,4,1,5,5
W4403688212,2024,2024-10-23,Agriculture and Human Values,last,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,closed,0.972000002861023,3,1,3,2,45,3590.0,,0.81612221,5,0,0,0,0,0,1,0,0,0,0,21.0,0.41133093975839163,0.7654281854629517,0,2,0,17,0,5.0,5.0,1.6666666666666667,1.6666666666666667,4,0,4,4
W4390840499,2024,2024-01-12,GCB Bioenergy,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998999834060668,20,1,20,3,52,2750.0,2750.0,0.84787295,4,1,1,1,1,1,1,1,0,0,0,18.0,0.47450504534774357,0.7929071187973022,1,7,0,17,258,3.0,4.0,1.3333333333333333,1.3333333333333333,1,2,3,3
W4406254218,2025,2025-01-09,Journal of Environmental Quality,last,Information Systems and Management,Decision Sciences,Social Sciences,article,en,journal,hybrid,0.9717000126838684,6,1,6,4,42,1350.0,1350.0,0.95806631,2,1,1,1,0,0,1,1,0,0,1,15.0,0.44476121068000796,0.7834625840187073,0,4,0,19,236,2.0,2.0,0.6666666666666666,0.6666666666666666,2,0,2,2
W4407235310,2025,2025-02-07,GCB Bioenergy,last,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,gold,0.9993000030517578,9,1,9,4,78,2750.0,2750.0,0.82943537,2,1,1,1,1,1,1,1,0,0,0,18.0,0.39953650699721444,0.8762221932411194,0,9,0,25,295,2.0,2.0,0.6666666666666666,0.6666666666666666,1,1,2,2
W4411625979,2025,2025-06-25,One Earth,middle,Environmental Engineering,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9502000212669371,17,1,17,1,63,8900.0,8900.0,0.69796567,1,1,0,1,0,0,1,0,0,0,0,9.0,0.3453170127338833,0.7147696018218994,0,0,0,15,0,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W4416914040,2025,2025-12-02,SOIL,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.79339998960495,4,3,4,3,69,1110.0,1110.0,0.87649231,1,1,1,1,1,1,1,1,0,0,0,8.0,0.5391750000417233,0.7860999703407288,0,3,0,11,216,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W4251994522,2018,2018-12-14,Renewable Energy,first,Biomedical Engineering,Engineering,Physical Sciences,book-chapter,en,journal,closed,0.2108000069856643,23,0,23,1,0,4000.0,,0.7840407,12,0,0,0,0,0,1,0,1,0,0,6.0,0.4003857026497523,0.9595482349395752,1,0,0,3,151,1.0,2.0,0.6666666666666666,0.6666666666666666,1,1,2,2
W2971750099,2019,2019-09-05,Nature Communications,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,erratum,en,journal,gold,0.4650000035762787,7,4,7,7,0,4808.0,4808.0,0.72305301,6,1,1,1,1,1,1,0,0,0,0,13.0,0.3616371475733243,0.8095952272415161,1,1,0,12,21,0.0,1.0,0.3333333333333333,0.3333333333333333,0,1,1,1
W3134492929,2021,2021-03-01,SOIL,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9957000017166138,4,1,4,3,31,1110.0,1110.0,0.6709787,4,1,1,1,1,1,1,1,0,0,0,13.0,0.477203715306062,0.7198392748832703,1,8,0,13,158,0.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,0
W2895334373,2018,2018-10-06,GCB Bioenergy,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9994000196456908,6,1,6,5,52,2750.0,2750.0,0.82221483,6,1,1,1,1,1,1,0,0,0,0,12.0,0.4260204682747523,0.7192981243133545,1,2,0,15,233,2.0,3.0,1.0,1.0,2,0,2,2
W3017521093,2020,2020-04-25,Soil Science Society of America Journal,last,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9998000264167786,2,1,2,2,62,1350.0,1350.0,0.72209399,5,1,1,1,0,0,1,1,1,0,0,14.0,0.47780079926763264,0.7268614768981934,1,0,0,12,295,2.0,3.0,1.0,1.0,1,2,3,3
W4237873524,2018,2018-02-06,,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,book-chapter,en,,closed,0.9745000004768372,3,0,3,1,1,,,0.4458498,15,0,0,0,0,0,0,0,0,0,0,10.0,0.3320206552743912,0.6431097984313965,0,0,0,13,159,0.0,0.0,0.0,0.0,0,0,0,0
W2950318968,2019,2019-06-13,Ecosystems,middle,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,green,0.9994999766349792,5,1,5,2,47,4390.0,,0.59599722,3,1,1,0,0,0,1,0,0,0,0,14.0,0.4721388561385019,0.8377799987792969,0,2,0,9,0,0.0,2.0,0.6666666666666666,0.6666666666666666,0,1,1,1
W4285261832,2022,2022-01-01,Frontiers of Agricultural Science and Engineering,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,diamond,0.934599995613098,8,3,8,2,22,,,0.56747826,2,1,1,1,1,1,1,1,0,0,0,16.0,0.40289816446602345,0.8330041766166687,1,1,0,17,204,0.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,0
W4311666142,2022,2022-12-15,Environmental Science & Technology,last,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,erratum,en,journal,hybrid,0.9578999876976012,6,0,6,4,0,,,0.28402622,1,1,1,1,0,0,1,0,0,0,0,18.0,0.3125301914082633,0.6460697650909424,1,4,0,26,85,0.0,0.0,0.0,0.0,0,0,0,0
W4366596915,2023,2023-04-20,Frontiers in Plant Science,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,erratum,en,journal,gold,0.997099995613098,6,1,6,4,0,2950.0,2950.0,0.56440702,1,1,1,1,1,1,1,1,0,0,0,12.0,0.42559123535950977,0.8167389035224915,1,0,0,16,6,0.0,1.0,0.3333333333333333,0.3333333333333333,0,1,1,1
W4403097737,2024,2024-10-03,Biogeochemistry,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9988999962806702,7,1,7,2,69,3290.0,3290.0,0.70128899,1,1,1,1,0,0,1,1,0,0,0,11.0,0.46583654663779517,0.7023141384124756,1,6,0,9,253,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W4405939605,2024,2024-07-29,,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,,gold,0.4690999984741211,3,0,3,1,0,,,0.8034276,1,1,0,1,0,0,0,1,0,0,0,9.0,0.29268864128324723,0.6061875224113464,0,2,0,10,141,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W4405979644,2024,2024-12-31,,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,preprint,en,,gold,0.38960000872612,3,0,3,1,0,,,0.79848212,1,1,0,1,0,0,0,1,0,0,0,6.0,0.3816423565149307,0.8699524402618408,1,2,0,9,34,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W4407399456,2025,2025-02-12,Journal of Environmental Quality,last,Environmental Chemistry,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.996999979019165,4,1,4,4,59,1350.0,1350.0,0.67505575,1,1,1,1,0,0,1,1,0,0,0,10.0,0.4415800303220749,0.9339176416397095,1,4,0,18,239,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W4410968834,2025,2025-06-02,Communications Earth & Environment,last,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,article,en,journal,gold,0.9463000297546388,2,1,2,2,55,2440.0,2440.0,0.91197625,1,1,1,1,1,1,1,1,0,0,1,15.0,0.40278327266375225,0.8527092337608337,1,9,0,12,262,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
W4411186113,2025,2025-06-10,GCB Bioenergy,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9995999932289124,4,1,4,3,103,2750.0,2750.0,0.82847201,1,1,1,1,1,1,1,1,0,0,0,14.0,0.38602844306400846,0.5744924545288086,0,7,0,11,251,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,1,1
